"Según el artículo 121 de la Constitución española, los daños causados por error judicial y los que sean como consecuencia del funcionamiento anormal de la Administración de justicia, ¿a qué darán derecho?",A la repetición del proceso judicial.,A una indemnización a cargo del Estado.,A interponer un nuevo recurso judicial.,Las respuestas a) y b) son correctas.,2,El artículo 121 de la Constitución española establece que los daños causados por error judicial o por el funcionamiento anormal de la Administración de justicia darán derecho a una indemnización a cargo del Estado.,Constitución Española
"Según el artículo 136 de la Constitución española, el Tribunal de Cuentas dependerá directamente:",Del Consejo de Ministros.,Del ministro competente en materia de Hacienda.,Del ministerio Fiscal.,De las Cortes Generales.,4,El artículo 136 de la Constitución española establece que el Tribunal de Cuentas dependerá directamente de las Cortes Generales.,Constitución Española
"Según el artículo 136 de la Constitución española, la composición, la organización y las funciones del Tribunal de Cuentas las regulará:",Una ley ordinaria.,Un real decreto.,Una ley orgánica.,El reglamento del Tribunal de Cuentas.,3,"El artículo 136 de la Constitución española establece que la composición, organización y funciones del Tribunal de Cuentas se regularán por una ley orgánica.",Constitución Española
"Según el artículo 136 de la Constitución española, ¿cuál es el órgano fiscalizador supremo de las cuentas y de la gestión económica del Estado?",El ministerio competente en materia de Hacienda.,El Tribunal de Cuentas.,El ministerio fiscal.,El Consejo Económico y Social.,2,El artículo 136 de la Constitución española establece que el Tribunal de Cuentas es el órgano fiscalizador supremo de las cuentas y de la gestión económica del Estado.,Constitución Española
"Según el artículo 136 de la Constitución española, ¿qué tipo de informe remitirá el Tribunal de Cuentas a las Cortes Generales?",Un informe anual.,Un informe semestral.,Un informe trimestral.,Un informe bimensual.,1,El artículo 136 de la Constitución española establece que el Tribunal de Cuentas remitirá a las Cortes Generales un informe anual.,Constitución Española
"Según el artículo 120 de la Constitución española, ¿cómo serán las sentencias judiciales?",Motivadas siempre y pronunciadas en audiencia privada.,Motivadas siempre en materia penal y pronunciadas en audiencia pública.,Motivadas siempre y pronunciadas en audiencia pública.,Motivadas en algunos casos tasados y pronunciadas en audiencia privada.,3,El artículo 120 de la Constitución española establece que las sentencias judiciales serán siempre motivadas y pronunciadas en audiencia pública.,Constitución Española
"Según el artículo 62 de la Constitución española, corresponde al rey:",Aprobar y sancionar las leyes.,Nombrar a los embajadores y el resto de representantes del Gobierno ante los demás Gobiernos extranjeros.,"Nombrar y separar a los miembros del Gobierno, a propuesta de su presidente.",Ejercer el derecho de gracia y conceder indultos generales.,3,"El artículo 62.c) de la Constitución española establece que corresponde al rey nombrar y separar a los miembros del Gobierno, a propuesta de su Presidente.",Constitución Española
"De acuerdo con el artículo 122 de la Constitución española, ¿cuál es el órgano de gobierno de la Administración de Justicia?",El ministerio fiscal.,El ministerio competente en materia de justicia.,El Consejo General del Poder Judicial.,El Consejo de Estado.,3,El artículo 122 de la Constitución española establece que el Consejo General del Poder Judicial es el órgano de gobierno de la Administración de Justicia.,Constitución Española
"De acuerdo con el artículo 122 de la Constitución española, ¿quién preside el Consejo General del Poder Judicial?",El ministro competente en materia de justicia.,El presidente del Tribunal Constitucional.,El presidente de la Audiencia Provincial.,El presidente del Tribunal Supremo.,4,El artículo 122 de la Constitución española establece que el presidente del Tribunal Supremo preside el Consejo General del Poder Judicial.,Constitución Española
"De acuerdo con el artículo 122 de la Constitución española, ¿cuántos miembros forman parte del Consejo General del Poder Judicial?",Veinte miembros.,Quince miembros.,Doce miembros.,Dieciocho miembros.,1,El artículo 122 de la Constitución española establece que el Consejo General del Poder Judicial está compuesto por veinte miembros.,Constitución Española
"De acuerdo con el artículo 122 de la Constitución española, ¿cuántos miembros del Consejo General del Poder Judicial son propuestos por las Cortes Generales?",Dos miembros cada cámara.,Tres miembros cada cámara.,Cuatro miembros cada cámara.,Cinco miembros cada cámara.,2,El artículo 122 de la Constitución española establece que las Cortes Generales proponen tres miembros cada cámara para el Consejo General del Poder Judicial.,Constitución Española
"De acuerdo con el artículo 124 de la Constitución española, ¿qué órgano tiene la misión de promover la acción de la justicia en defensa de la legalidad?",El ministerio fiscal.,El Consejo General del Poder Judicial.,El ministerio competente en materia de justicia.,El Tribunal Supremo.,1,El artículo 124 de la Constitución española establece que el ministerio fiscal tiene la misión de promover la acción de la justicia en defensa de la legalidad.,Constitución Española
"De acuerdo con el artículo 124 de la Constitución española, ¿quién propone el nombramiento del fiscal general del Estado?",El rey.,Las Cortes Generales.,El Gobierno.,El ministerio fiscal.,3,El artículo 124 de la Constitución española establece que el Gobierno propone el nombramiento del fiscal general del Estado.,Constitución Española
"De acuerdo con el artículo 122 de la Constitución española, los miembros del Consejo General del Poder Judicial serán nombrados por un período de:",De tres años.,De cinco años.,De siete años.,De nueve años.,2,El artículo 122 de la Constitución española establece que los miembros del Consejo General del Poder Judicial serán nombrados por un período de cinco años.,Constitución Española
"Según el artículo 125 de la Constitución española, ¿los ciudadanos pueden ejercer la acción popular y participar en la Administración de justicia?","No, únicamente pueden hacerlo los Tribunales.","Sí, mediante la institución del Jurado.","Sí, en los tribunales consuetudinarios y tradicionales.",Las respuestas b) y c) son correctas.,4,El artículo 125 de la Constitución española establece que los ciudadanos pueden ejercer la acción popular y participar en la Administración de justicia mediante la institución del Jurado y en los tribunales consuetudinarios y tradicionales.,Constitución Española
